date,match,bet_on,bet_amount,p1_prob,odds,pnl,balance
2025-05-26,F0BY vs W367,P2 (Loser),10.939130995696939,50.45%,2.88,-10.94,915.32
2025-05-26,G628 vs A0GC,P1 (Winner),18.306307490663496,66.43%,2.55,29.54,944.86
2025-05-26,GJ37 vs GC88,P2 (Loser),7.044746508183917,63.78%,3.89,-7.04,937.82
2025-05-26,L0BV vs TC61,P2 (Loser),9.66425117227803,66.33%,5.94,-9.66,928.15
2025-05-26,M0JZ vs Y09V,P2 (Loser),6.652147112716077,51.57%,2.45,-6.65,921.5
2025-05-26,O513 vs SL28,P2 (Loser),7.935160428798456,57.35%,3.18,-7.94,913.56
2025-05-26,TE30 vs C0H0,P2 (Loser),7.033589921127323,51.75%,2.52,-7.03,906.53
2025-05-26,M0EJ vs H997,P2 (Loser),5.072035442541269,82.17%,13.11,-5.07,901.46
2025-05-26,S0S1 vs SU87,P1 (Winner),7.9224644706074825,68.54%,1.58,4.89,906.35
2025-05-26,TD51 vs SX50,P2 (Loser),4.853041490863767,58.98%,2.88,-4.85,901.5
2025-05-26,N0BS vs N0AE,P2 (Loser),12.868658848380724,46.86%,2.84,-12.87,888.63
2025-05-26,BT72 vs J0AZ,P1 (Winner),17.772527591724028,79.43%,1.55,10.4,899.02
2025-05-26,B0CD vs F0F2,P1 (Winner),17.980432631476273,81.55%,1.65,12.36,911.38
2025-05-26,CD85 vs C0DF,P1 (Winner),12.285548122554276,53.68%,2.67,21.3,932.68
2025-05-26,D923 vs T0A1,P2 (Loser),8.130410947946693,46.29%,2.22,-8.13,924.55
2025-05-26,F724 vs S0N0,P2 (Loser),9.054792597372442,71.53%,8.86,-9.05,915.5
2025-05-26,GE33 vs R0EB,P1 (Winner),18.309964879216583,75.36%,2.07,20.49,935.99
2025-05-26,G0GD vs HG94,P2 (Loser),8.958802615272646,51.54%,2.69,-8.96,927.03
2025-05-26,KI82 vs MJ08,P2 (Loser),15.64227341164742,45.62%,3.14,-15.64,911.38
2025-05-26,M0CI vs N0BG,P2 (Loser),3.873450968462695,71.68%,4.52,-3.87,907.51
2025-05-26,N0AM vs V812,P2 (Loser),18.150221661470855,26.06%,1.77,-18.15,889.36
2025-05-26,O522 vs H0BH,P1 (Winner),14.59956647414534,77.51%,1.47,7.35,896.71
2025-05-26,D0CO vs MC65,P2 (Loser),6.913513078731197,72.56%,6.88,-6.91,889.8
2025-05-26,BK92 vs DH58,P1 (Winner),6.9095161214343115,24.84%,8.88,55.78,945.58
2025-05-26,RE44 vs W09E,P2 (Loser),6.167755442198698,82.69%,20.18,-6.17,939.41
2025-05-26,R0GO vs M0NI,P1 (Winner),4.352833875276363,15.70%,13.9,57.08,996.49
2025-05-26,L0BV vs DH50,P1 (Winner),10.653161098757588,57.99%,2.1,12.22,1008.71
2025-05-26,C0E9 vs A0FC,P1 (Winner),7.5761385099884055,59.36%,1.87,6.94,1015.66
2025-05-26,F0FV vs H996,P2 (Loser),15.304977054350093,65.06%,14.24,-15.3,1000.35
2025-05-26,A0E2 vs M0CI,P2 (Loser),2.863590397970175,89.46%,19.15,-2.86,997.49
2025-05-26,BT72 vs RH16,P1 (Winner),6.81288870763078,22.37%,9.72,60.75,1058.24
2025-05-26,R0DG vs N0AM,P2 (Loser),3.2076782916336555,81.79%,7.54,-3.21,1055.03
2025-05-26,PL56 vs F724,P2 (Loser),5.264624294829206,72.28%,4.97,-5.26,1049.77
2025-05-26,G0GD vs TE51,P1 (Winner),4.245958810534399,17.38%,9.69,37.75,1087.52
2025-05-26,K0AH vs B0CD,P2 (Loser),7.195963802838646,62.81%,3.54,-7.2,1080.32
2025-05-26,D923 vs M0GZ,P1 (Winner),5.566041484950842,44.70%,2.54,8.95,1089.27
2025-05-26,AE14 vs KI82,P2 (Loser),11.486354142265908,48.99%,2.57,-11.49,1077.78
2025-05-26,HB64 vs KI95,P1 (Winner),9.860399957941615,51.95%,2.37,14.08,1091.86
2025-05-26,N0BS vs O522,P2 (Loser),21.83093645283668,46.94%,4.49,-21.83,1070.03
2025-05-26,D0CO vs F0FV,P1 (Winner),20.86963598969532,80.57%,1.43,9.75,1079.78
2025-05-26,RE44 vs F0F1,P2 (Loser),11.708679995128367,45.42%,2.32,-11.71,1068.07
2025-05-26,BK92 vs R0GO,P2 (Loser),8.258399530204043,61.96%,3.65,-8.26,1059.81
2025-05-26,GJ37 vs Q02L,P2 (Loser),3.7763655467034254,76.25%,5.46,-3.78,1056.04
2025-05-26,N771 vs F0BY,P1 (Winner),19.19667459103389,70.69%,1.81,16.39,1072.43
2025-05-26,A0E2 vs D923,P2 (Loser),3.194713621507262,93.01%,90.33,-3.19,1069.23
2025-05-26,M0EJ vs N0BS,P2 (Loser),3.3816708190419416,81.63%,7.59,-3.38,1065.85
2025-05-26,R0DG vs HB64,P2 (Loser),6.971241552150979,71.97%,5.68,-6.97,1058.88
2025-05-26,PL56 vs KE29,P1 (Winner),6.457786735763747,52.41%,2.13,7.64,1066.52
2025-05-26,S0S1 vs G0GD,P1 (Winner),11.162373656034806,71.65%,1.52,6.24,1072.76
2025-05-26,TD51 vs K0AH,P2 (Loser),17.597305831653284,32.05%,1.87,-17.6,1055.16
2025-05-26,AE14 vs M0JF,P2 (Loser),6.8251394594045,34.19%,1.61,-6.83,1048.34
2025-05-26,S0AG vs RE44,P2 (Loser),3.6240508056022103,85.96%,12.79,-3.62,1044.71
2025-05-26,Z355 vs GJ37,P2 (Loser),4.164387422932984,78.14%,6.47,-4.16,1040.55
2025-05-26,BK92 vs D0CO,P1 (Winner),5.3180052868257475,18.89%,10.11,49.78,1090.33
2025-05-26,A0E2 vs S0S1,P2 (Loser),3.7020671564706102,86.65%,13.88,-3.7,1086.63
2025-05-26,PL56 vs P09Z,P1 (Winner),13.423313008862692,68.80%,1.67,9.5,1096.13
2025-05-26,TD51 vs AE14,P1 (Winner),13.800959575983343,72.57%,1.54,7.99,1104.12
2025-05-26,D643 vs Z355,P1 (Winner),11.174502987320718,59.92%,1.96,11.29,1115.41
2025-05-26,A0E2 vs PL56,P2 (Loser),7.489474764000387,75.73%,7.82,-7.49,1107.92
2025-05-26,M0EJ vs TD51,P2 (Loser),8.578207691355512,67.64%,4.89,-8.58,1099.34
2025-05-26,S0AG vs D643,P2 (Loser),8.43509107660876,64.93%,4.18,-8.44,1090.9
2025-05-26,A0E2 vs M0EJ,P2 (Loser),9.324980350334481,70.60%,6.6,-9.32,1081.58
2025-06-09,HB71 vs BD06,P2 (Loser),5.086594962202132,65.06%,3.44,-5.09,1076.49
2025-06-09,E687 vs H0BH,P1 (Winner),10.949787160945002,49.76%,2.63,18.7,1095.19
2025-06-09,M0QI vs MC65,P2 (Loser),21.90386036047052,29.75%,2.04,-21.9,1073.29
2025-06-09,L0GH vs DB63,P2 (Loser),21.46578315326111,31.90%,2.39,-21.47,1051.82
2025-06-09,E0DD vs D994,P1 (Winner),13.76824128120325,45.18%,3.78,39.73,1091.55
2025-06-09,ME82 vs O483,P2 (Loser),16.12239341047951,40.29%,2.27,-16.12,1075.43
2025-06-09,F724 vs H997,P2 (Loser),4.384192197620773,58.01%,2.64,-4.38,1071.04
2025-06-09,BU13 vs B0PG,P2 (Loser),6.593960531717877,52.31%,2.41,-6.59,1064.45
2025-06-09,HB64 vs SU87,P2 (Loser),12.033464729239059,46.63%,2.44,-12.03,1052.42
2025-06-09,H996 vs D923,P2 (Loser),6.905855645652259,56.43%,2.78,-6.91,1045.51
2025-06-09,MW02 vs F510,P2 (Loser),17.903811996838808,47.94%,3.58,-17.9,1027.61
2025-06-09,V0AM vs EA24,P2 (Loser),19.687881104211456,37.91%,2.52,-19.69,1007.92
2025-06-09,T0HA vs N732,P2 (Loser),20.15840045120815,37.61%,2.9,-20.16,987.76
2025-06-09,TC61 vs K0AZ,P1 (Winner),15.453564029598546,77.92%,1.43,7.32,995.08
2025-06-09,BT72 vs B0NN,P1 (Winner),6.4297178145912515,65.94%,1.6,4.13,999.21
2025-06-09,L0BV vs BM95,P1 (Winner),10.39738647108285,74.72%,1.43,4.87,1004.09
2025-06-09,M0GZ vs SX50,P2 (Loser),10.952020218379632,47.22%,2.41,-10.95,993.13
2025-06-09,J551 vs D0FJ,P2 (Loser),12.150342784161568,46.42%,2.52,-12.15,980.98
2025-06-09,Z355 vs MW02,P2 (Loser),5.9474314140203965,79.15%,9.89,-5.95,975.04
2025-06-09,HH26 vs E687,P2 (Loser),4.562833974620245,66.38%,3.64,-4.56,970.47
2025-06-09,N0AE vs T0HA,P2 (Loser),7.025127553035705,59.66%,3.23,-7.03,963.45
2025-06-09,BU13 vs P09Z,P2 (Loser),11.381744324791043,32.73%,1.71,-11.38,952.07
2025-06-09,E0DD vs M0QI,P1 (Winner),16.199130027151565,43.78%,6.63,93.39,1045.46
2025-06-09,L0GH vs HB71,P2 (Loser),20.909148597498994,18.91%,1.6,-20.91,1024.55
2025-06-09,S0S1 vs H996,P2 (Loser),4.598716036725087,66.76%,3.66,-4.6,1019.95
2025-06-09,L0BV vs SL28,P1 (Winner),7.799620372597398,70.52%,1.5,4.16,1024.11
2025-06-09,BT72 vs V0AM,P2 (Loser),5.024673022035119,56.20%,2.58,-5.02,1019.09
2025-06-09,Z355 vs N0AE,P1 (Winner),20.171832280142407,84.54%,1.31,6.94,1026.02
2025-06-09,D0F6 vs KE29,P2 (Loser),8.009261327042967,34.09%,1.64,-8.01,1018.01
2025-06-09,S0S1 vs L0BV,P2 (Loser),5.168617869773241,45.38%,1.97,-5.17,1012.85
2025-06-09,AG37 vs E0DD,P2 (Loser),4.813835768149903,71.21%,4.58,-4.81,1008.03
2025-06-09,D0F6 vs HH26,P1 (Winner),7.563370321419131,46.80%,2.61,12.65,1020.69
2025-06-09,Z355 vs S0S1,P1 (Winner),14.701047899711217,71.98%,1.61,9.54,1030.23
2025-06-09,FB98 vs Z355,P1 (Winner),5.077308651379628,47.21%,2.36,7.18,1037.41
2025-06-16,D0CO vs B0CD,P2 (Loser),5.103628690661028,81.94%,10.67,-5.1,1032.3
2025-06-16,KE29 vs BU13,P1 (Winner),9.803535688478023,70.42%,1.53,5.64,1037.94
2025-06-16,MW02 vs FB98,P1 (Winner),5.3463141105062455,24.57%,6.13,28.25,1066.19
2025-06-16,S0AG vs H997,P2 (Loser),3.368008542768365,89.87%,24.07,-3.37,1062.83
2025-06-16,L0BV vs DH58,P1 (Winner),12.444395100573223,47.10%,3.15,27.8,1090.63
2025-06-16,RE44 vs O513,P1 (Winner),12.34999976947146,73.13%,1.49,6.57,1097.2
2025-06-16,M0QI vs C0AU,P2 (Loser),9.036055978954321,42.73%,1.99,-9.04,1088.16
2025-06-16,D0F6 vs HD68,P1 (Winner),21.76324803653019,81.19%,1.45,10.66,1098.82
2025-06-16,AG37 vs DB63,P2 (Loser),4.122523333797941,68.13%,3.69,-4.12,1094.7
2025-06-16,N0AE vs M0GZ,P2 (Loser),9.846902839019938,50.83%,2.56,-9.85,1084.85
2025-06-16,O522 vs U182,P2 (Loser),3.6704074501143804,75.75%,5.2,-3.67,1081.18
2025-06-16,C0E9 vs F0FV,P1 (Winner),17.968706023299056,57.89%,2.63,30.69,1111.87
2025-06-16,EA24 vs MO44,P2 (Loser),5.350203987884882,62.91%,3.16,-5.35,1106.52
2025-06-16,SU87 vs SL28,P1 (Winner),6.671105481347059,51.12%,2.19,8.35,1114.87
2025-06-16,MM58 vs AE14,P1 (Winner),15.478163663864981,86.59%,1.19,3.53,1118.4
2025-06-16,BK92 vs MP20,P2 (Loser),8.421629208753929,61.03%,3.42,-8.42,1109.98
2025-06-16,M0NI vs N771,P1 (Winner),17.694940070722055,71.25%,1.68,12.92,1122.9
2025-06-16,BD06 vs BT72,P1 (Winner),10.632568398430937,64.20%,1.74,8.41,1131.31
2025-06-16,F0BY vs BI81,P2 (Loser),5.99525112933667,61.64%,3.13,-6.0,1125.31
2025-06-16,M0CI vs KI95,P2 (Loser),9.49662799047925,41.56%,1.94,-9.5,1115.82
2025-06-16,MK66 vs MC65,P2 (Loser),12.432415919183116,36.37%,1.83,-12.43,1103.39
2025-06-16,F0BY vs MW02,P2 (Loser),19.358695127897008,39.20%,2.47,-19.36,1084.03
2025-06-16,RC91 vs O522,P2 (Loser),6.471403438762675,40.33%,1.8,-6.47,1077.56
2025-06-16,M0FH vs M0CI,P1 (Winner),20.46626488966231,70.50%,1.86,18.57,1096.12
2025-06-16,KE29 vs AG37,P1 (Winner),9.188697232371142,51.26%,2.36,12.99,1109.11
2025-06-16,C0E9 vs SU55,P1 (Winner),8.424185429135234,49.91%,2.38,12.15,1121.26
2025-06-16,MM58 vs HB64,P1 (Winner),22.425228547339998,81.25%,1.47,11.33,1132.59
2025-06-16,M0QI vs TE51,P2 (Loser),22.65179271204508,32.66%,2.2,-22.65,1109.94
2025-06-16,MM58 vs M0QI,P1 (Winner),16.381283117868385,77.55%,1.43,7.66,1117.59
2025-06-16,BK92 vs M0FH,P2 (Loser),12.700546743527475,48.11%,2.59,-12.7,1104.89
2025-06-16,BD06 vs R0DG,P1 (Winner),8.98139147308527,38.88%,3.62,24.26,1129.16
2025-06-16,L0BV vs F0BY,P1 (Winner),22.583115273904852,79.97%,1.52,12.53,1141.68
2025-06-16,BK92 vs KE29,P2 (Loser),15.514116139636295,44.16%,2.48,-15.51,1126.17
2025-06-16,BK92 vs MM58,P2 (Loser),19.866421762032434,26.50%,1.65,-19.87,1106.3
2025-06-23,F0BY vs C0E9,P2 (Loser),22.12606170723159,28.76%,2.24,-22.13,1084.18
2025-06-23,BT72 vs P0HT,P1 (Winner),20.522439068259818,75.78%,1.59,13.1,1097.28
2025-06-23,D994 vs V832,P1 (Winner),11.917275215149088,49.70%,2.75,21.42,1118.7
2025-06-23,GC88 vs D0FJ,P2 (Loser),4.802227925514914,55.88%,2.5,-4.8,1113.9
2025-06-23,D0F6 vs MU94,P1 (Winner),22.27798849696944,75.83%,1.63,15.07,1128.97
2025-06-23,M0JF vs B0NN,P1 (Winner),6.840571600215025,62.90%,1.68,5.0,1133.96
2025-06-23,O522 vs L0CF,P1 (Winner),22.679274028883885,82.97%,1.62,15.12,1149.08
2025-06-23,Q02L vs U182,P2 (Loser),16.306151392228315,49.38%,3.13,-16.31,1132.78
2025-06-23,RC91 vs D923,P2 (Loser),7.942265377423443,63.85%,3.78,-7.94,1124.83
2025-06-23,AE14 vs F510,P2 (Loser),19.51694029013558,42.57%,2.79,-19.52,1105.32
2025-06-23,DB63 vs Y09V,P1 (Winner),9.52080405263324,63.66%,1.73,7.45,1112.77
2025-06-23,T0HA vs S0S1,P1 (Winner),3.8674662361782235,30.53%,3.86,11.4,1124.17
2025-06-23,BD06 vs TA46,P2 (Loser),7.3275106883095145,68.86%,4.68,-7.33,1116.84
2025-06-23,HH26 vs SU87,P2 (Loser),8.048209639556159,50.25%,2.36,-8.05,1108.79
2025-06-23,AG37 vs RC91,P2 (Loser),8.390048978314798,60.59%,3.42,-8.39,1100.4
2025-06-23,GJ37 vs Q02L,P1 (Winner),8.60137931001645,68.29%,1.56,5.18,1105.58
2025-06-23,B0CD vs BT72,P1 (Winner),20.674599928893873,67.02%,2.06,23.02,1128.6
2025-06-23,GC88 vs F0BY,P1 (Winner),19.671675913719547,57.28%,2.84,37.5,1166.1
2025-06-23,M0JF vs SX50,P2 (Loser),8.852056151623428,46.19%,2.14,-8.85,1157.25
2025-06-23,HD68 vs B0GG,P1 (Winner),7.316423281336848,46.57%,2.52,11.52,1168.77
2025-06-23,HH26 vs HD68,P2 (Loser),8.744212286804819,65.58%,4.28,-8.74,1160.03
2025-06-23,B0CD vs E687,P1 (Winner),12.780983092578703,63.42%,1.83,11.3,1171.32
2025-06-23,MW02 vs T0HA,P1 (Winner),10.985034944572412,55.37%,2.17,13.39,1184.72
2025-06-23,GJ37 vs AG37,P1 (Winner),10.00171466773395,52.09%,2.3,13.61,1198.33
2025-06-23,B0CD vs HH26,P1 (Winner),10.028419274684795,45.07%,2.87,19.45,1217.77
2025-06-23,MW02 vs M0QI,P1 (Winner),7.315893603549461,46.18%,2.52,11.52,1229.3
2025-06-30,BG23 vs M0EJ,P2 (Loser),24.585948143411915,14.43%,1.29,-24.59,1204.71
2025-06-30,S0S1 vs BI81,P1 (Winner),13.241399085358404,80.87%,1.28,4.3,1209.01
2025-06-30,DH58 vs CF59,P2 (Loser),5.286597507261941,84.68%,13.0,-5.29,1203.73
2025-06-30,M0NI vs G09O,P2 (Loser),3.6765773568608893,85.02%,10.35,-3.68,1200.05
2025-06-30,MC65 vs HH26,P1 (Winner),16.826275260537177,47.88%,3.52,44.2,1244.25
2025-06-30,D875 vs N732,P2 (Loser),11.797149664281267,65.09%,4.94,-11.8,1232.45
2025-06-30,M0FH vs D923,P2 (Loser),8.510630385316462,68.78%,4.82,-8.51,1223.94
2025-06-30,N0BS vs SU55,P1 (Winner),9.838272396268136,29.14%,6.24,53.38,1277.33
2025-06-30,N0AE vs Y09V,P2 (Loser),8.582609226691588,73.45%,6.44,-8.58,1268.74
2025-06-30,C0H0 vs W09E,P2 (Loser),17.674646065913908,45.02%,2.59,-17.67,1251.07
2025-06-30,C977 vs C0JP,P2 (Loser),9.611051615842875,75.52%,9.03,-9.61,1241.46
2025-06-30,GC88 vs U182,P2 (Loser),9.427997697199823,76.85%,10.42,-9.43,1232.03
2025-06-30,H0BH vs GB88,P2 (Loser),18.76669874849398,41.65%,2.42,-18.77,1213.26
2025-06-30,H09N vs HB64,P1 (Winner),12.575652922836868,34.35%,5.64,60.62,1273.88
2025-06-30,M0CI vs M0OQ,P1 (Winner),19.83699557705164,77.00%,1.46,9.95,1283.84
2025-06-30,MO44 vs L0CF,P1 (Winner),25.676732791665756,60.50%,3.74,73.31,1357.14
2025-06-30,O513 vs M0JF,P1 (Winner),8.090510287922434,44.16%,2.65,14.01,1371.16
2025-06-30,P0HT vs EA24,P2 (Loser),13.438733696912854,28.24%,1.5,-13.44,1357.72
2025-06-30,V832 vs T0AP,P2 (Loser),15.79358718762564,59.12%,4.23,-15.79,1341.92
2025-06-30,J551 vs R0DG,P2 (Loser),13.916316720148775,20.36%,1.3,-13.92,1328.01
2025-06-30,TD51 vs M0K4,P2 (Loser),7.843509619359645,81.26%,12.44,-7.84,1320.16
2025-06-30,RE44 vs DB63,P2 (Loser),4.841482161629669,71.59%,4.28,-4.84,1315.32
2025-06-30,BT72 vs C0AU,P2 (Loser),12.396662925016273,31.62%,1.59,-12.4,1302.93
2025-06-30,KE29 vs MK66,P2 (Loser),5.049183335608645,74.01%,4.91,-5.05,1297.88
2025-06-30,F0DM vs P09Z,P1 (Winner),4.3921025814117,27.09%,4.45,15.76,1313.64
2025-06-30,R0EB vs TE51,P2 (Loser),19.239331522430106,16.63%,1.27,-19.24,1294.4
2025-06-30,MQ75 vs BK40,P1 (Winner),9.270306713240567,25.97%,7.18,58.9,1353.3
2025-06-30,B0GG vs C0AK,P1 (Winner),27.06604491319839,89.99%,1.3,9.24,1362.54
2025-06-30,D0FJ vs SX50,P1 (Winner),13.217849311172987,44.89%,3.07,28.58,1391.11
2025-06-30,GD64 vs R0E0,P1 (Winner),27.39752827231436,74.57%,1.67,19.81,1410.92
2025-06-30,HG86 vs BU13,P1 (Winner),7.086485455341003,44.11%,2.56,11.63,1422.55
2025-06-30,ME82 vs O483,P2 (Loser),14.48706941010877,54.10%,3.03,-14.49,1408.06
2025-06-30,M0HU vs Z0A1,P2 (Loser),27.709549043734516,39.05%,2.73,-27.71,1380.35
2025-06-30,N771 vs BD06,P2 (Loser),9.790364318939826,43.68%,1.98,-9.79,1370.56
2025-06-30,Q02L vs S0TX,P1 (Winner),27.411259792493425,81.87%,1.47,14.14,1384.7
2025-06-30,T0GR vs R0FS,P2 (Loser),11.682807750486916,38.06%,1.79,-11.68,1373.02
2025-06-30,TC61 vs KI82,P1 (Winner),25.956214007263284,80.06%,1.43,12.25,1385.27
2025-06-30,T0HA vs B0NN,P1 (Winner),10.301874131843796,68.56%,1.54,6.03,1391.3
2025-06-30,C977 vs D0CO,P1 (Winner),11.012767576557541,26.98%,7.4,72.12,1463.42
2025-06-30,DH58 vs C0H0,P2 (Loser),10.049656004186854,76.49%,8.61,-10.05,1453.37
2025-06-30,O513 vs PL56,P1 (Winner),10.2718353388571,27.49%,6.3,55.79,1509.16
2025-06-30,H09N vs M0FH,P1 (Winner),7.422603609646381,22.85%,6.76,44.01,1553.17
2025-06-30,C0E9 vs P0HT,P1 (Winner),15.881363483016477,76.05%,1.4,6.84,1560.01
2025-06-30,N0AE vs O522,P2 (Loser),14.054086886640158,56.45%,3.14,-14.05,1545.96
2025-06-30,F724 vs MC65,P2 (Loser),10.003377946165669,43.75%,1.96,-10.0,1535.96
2025-06-30,KI95 vs D0C1,P2 (Loser),17.397013353687058,53.53%,3.17,-17.4,1518.56
2025-06-30,MU94 vs M0CI,P2 (Loser),10.962563829028456,47.53%,2.2,-10.96,1507.6
2025-06-30,N771 vs TD51,P1 (Winner),11.494209623498685,47.23%,2.59,18.96,1526.56
2025-06-30,RE44 vs HG86,P1 (Winner),16.40129281086567,79.91%,1.31,5.64,1532.2
2025-06-30,KE29 vs M0HU,P1 (Winner),30.643937546530257,91.92%,1.14,5.17,1537.36
2025-06-30,DH50 vs V812,P2 (Loser),5.349018991899646,68.24%,3.66,-5.35,1532.02
2025-06-30,BT72 vs HD68,P2 (Loser),14.67132308642897,49.99%,2.56,-14.67,1517.34
2025-06-30,D0FJ vs F0DM,P1 (Winner),11.60820732045651,54.21%,2.13,13.66,1531.0
2025-06-30,F0FV vs B0CD,P2 (Loser),30.620095738634777,38.71%,3.0,-30.62,1500.38
2025-06-30,J551 vs T0HA,P2 (Loser),17.654038847965026,42.48%,2.2,-17.65,1482.73
2025-06-30,ME82 vs R0EB,P2 (Loser),10.259926991387363,58.40%,3.03,-10.26,1472.47
2025-06-30,RC91 vs GD64,P2 (Loser),7.601981204032292,50.05%,2.21,-7.6,1464.87
2025-06-30,TC61 vs BM95,P1 (Winner),29.29737488299439,66.81%,2.46,44.49,1509.36
2025-06-30,S0S1 vs F724,P2 (Loser),12.734717587912257,61.57%,3.77,-12.73,1496.62
2025-06-30,DH58 vs H09N,P2 (Loser),13.03165310365594,75.05%,10.76,-13.03,1483.59
2025-06-30,D875 vs O513,P2 (Loser),7.228685920602603,67.25%,3.83,-7.23,1476.36
2025-06-30,SU87 vs N0AE,P1 (Winner),16.492051271226796,50.05%,2.74,29.73,1506.09
2025-06-30,C977 vs MU94,P1 (Winner),14.36108514814469,69.04%,1.58,8.9,1514.99
2025-06-30,KE29 vs BT72,P1 (Winner),25.985043804988262,78.84%,1.44,12.35,1527.34
2025-06-30,J551 vs F0FV,P1 (Winner),13.130632325860372,43.63%,3.05,28.01,1555.34
2025-06-30,S0AG vs D875,P2 (Loser),4.64367661219538,88.96%,18.06,-4.64,1550.7
2025-06-30,D643 vs DH58,P1 (Winner),31.0140234503308,89.12%,1.2,7.13,1557.83
2025-06-30,S0S1 vs SU87,P2 (Loser),11.527808266875754,63.06%,3.76,-11.53,1546.3
2025-06-30,FB98 vs TC61,P2 (Loser),11.558488904854324,72.03%,6.36,-11.56,1534.74
2025-06-30,KE29 vs MQ75,P1 (Winner),17.743202620354683,77.62%,1.38,7.29,1542.03
2025-06-30,S0AG vs S0S1,P1 (Winner),30.840638453972144,89.85%,1.32,11.31,1553.34
2025-06-30,FB98 vs KE29,P2 (Loser),15.708996714978827,60.54%,4.06,-15.71,1537.63
2025-06-30,S0AG vs D643,P2 (Loser),19.621240710076336,49.60%,2.93,-19.62,1518.01
2025-06-30,A0E2 vs FB98,P2 (Loser),5.07696201745007,75.62%,5.13,-5.08,1512.93
2025-06-30,S0AG vs A0E2,P2 (Loser),12.1170521093063,44.35%,2.07,-12.12,1500.82
2025-07-14,GB88 vs L0IL,P1 (Winner),30.016318104931706,84.50%,2.35,42.49,1543.31
2025-07-14,C0DF vs TA29,P1 (Winner),10.765286606191216,65.58%,1.62,7.18,1550.49
2025-07-14,Y09V vs M0HD,P2 (Loser),5.593607770672881,83.56%,9.78,-5.59,1544.89
2025-07-14,P0CT vs RC91,P2 (Loser),30.405221196044973,30.32%,1.93,-30.41,1514.49
2025-07-14,U182 vs GD64,P2 (Loser),28.22773338542252,26.63%,1.69,-28.23,1486.26
2025-07-14,W09E vs P0J1,P2 (Loser),8.61720705622942,55.68%,2.62,-8.62,1477.64
2025-07-14,CF59 vs TE16,P1 (Winner),28.04697731025762,70.96%,1.83,24.68,1502.32
2025-07-14,A0IY vs M0OQ,P2 (Loser),16.544902894456857,20.91%,1.33,-16.54,1485.77
2025-07-14,C0C8 vs SL28,P2 (Loser),20.109310197482174,29.93%,1.65,-20.11,1465.66
2025-07-14,B0NN vs M0AW,P2 (Loser),5.143521090000119,66.88%,3.46,-5.14,1460.52
2025-07-14,K0EP vs HB48,P1 (Winner),17.570483075931644,71.57%,1.55,10.52,1471.04
2025-07-14,D994 vs ME82,P2 (Loser),22.30568712031489,36.62%,2.05,-22.31,1448.73
2025-07-14,N0AL vs S0ZE,P1 (Winner),5.174961500688706,26.25%,4.71,19.98,1468.71
2025-07-14,G09O vs T0AP,P1 (Winner),25.10436797034997,61.43%,2.35,35.54,1504.25
2025-07-14,PH64 vs F0F2,P2 (Loser),25.788996976281243,36.88%,2.2,-25.79,1478.46
2025-07-14,S0N0 vs WB32,P1 (Winner),10.022624838264493,45.48%,2.63,17.12,1495.58
2025-07-14,K0AZ vs HF80,P2 (Loser),12.64594299428711,58.48%,3.28,-12.65,1482.93
2025-07-14,B0FV vs S0GD,P2 (Loser),24.787322021210013,35.41%,2.08,-24.79,1458.14
2025-07-14,FA43 vs K0E6,P1 (Winner),15.002786934607855,51.18%,2.52,23.93,1482.07
2025-07-14,C0H0 vs BG23,P2 (Loser),7.151555197332028,50.22%,2.19,-7.15,1474.92
2025-07-14,Y218 vs B0EJ,P2 (Loser),14.200071451689166,45.58%,2.23,-14.2,1460.72
2025-07-14,H0CD vs DA81,P1 (Winner),21.63542894201068,50.05%,3.35,52.9,1513.62
2025-07-14,D0FJ vs C0JP,P1 (Winner),16.66884474429611,75.68%,1.41,7.56,1521.18
2025-07-14,N0AM vs V832,P2 (Loser),30.42360580416342,27.77%,1.83,-30.42,1490.76
2025-07-14,S0LA vs H996,P2 (Loser),6.920589590466346,52.52%,2.31,-6.92,1483.84
2025-07-14,C0AU vs N0BS,P1 (Winner),8.370654504763165,59.49%,1.79,7.03,1490.87
2025-07-14,RE44 vs H0CD,P2 (Loser),8.555453513676804,85.66%,30.52,-8.56,1482.32
2025-07-14,C0H0 vs EA24,P1 (Winner),8.48341718867106,42.83%,2.75,15.45,1497.77
2025-07-14,U182 vs V812,P2 (Loser),16.459934694994683,37.41%,1.87,-16.46,1481.31
2025-07-14,SU55 vs N0AL,P2 (Loser),4.934636995667544,73.38%,4.56,-4.93,1476.37
2025-07-14,C0DF vs CF59,P2 (Loser),21.047124107270484,47.00%,2.84,-21.05,1455.32
2025-07-14,K0EP vs P0CT,P1 (Winner),18.8491991729591,58.25%,2.22,24.33,1479.65
2025-07-14,GJ37 vs PH64,P1 (Winner),19.838012511831906,81.16%,1.31,6.88,1486.53
2025-07-14,C0C8 vs GB88,P2 (Loser),28.295886580856898,35.85%,2.31,-28.3,1458.23
2025-07-14,B0BI vs B0U4,P2 (Loser),9.411801344627168,64.01%,3.66,-9.41,1448.82
2025-07-14,N0AM vs Y09V,P2 (Loser),19.01485218609334,33.40%,1.78,-19.01,1429.8
2025-07-14,B0FV vs Z09F,P2 (Loser),13.44258651250295,65.90%,5.17,-13.44,1416.36
2025-07-14,K0AZ vs A0IY,P2 (Loser),15.99348435591082,64.42%,5.8,-15.99,1400.37
